id,name,category,brand,price
6398,Canon Smartphone 243,Fashion,Canon,452.52
6399,Puma Toy Car 329,Grocery,Puma,253.55
6400,Dell Shampoo 117,Sports,Dell,955.91
6401,HP Mixer 872,Automotive,HP,1349.04
6402,Adidas Headphones 812,Automotive,Adidas,504.16
6403,Dell Perfume 584,Grocery,Dell,328.21
6404,Dell Football 519,Health,Dell,1428.54
6405,Dell Tablet 327,Automotive,Dell,561.77
6406,Philips Supplements 186,Sports,Philips,906.57
6407,Sony Perfume 125,Toys,Sony,512.89
6408,Nike Book 852,Electronics,Nike,338.47
6409,Adidas Supplements 387,Fashion,Adidas,396.45
6410,Samsung T-shirt 922,Toys,Samsung,1458.44
6411,LG Sneakers 101,Books,LG,1075.49
6412,Sony Book 507,Grocery,Sony,14.38
6413,Asus Shampoo 512,Health,Asus,1144.97
6414,Panasonic Camera 947,Toys,Panasonic,1049.92
6415,Sony Backpack 753,Automotive,Sony,1363.2
6416,Canon Football 803,Beauty,Canon,962.17
6417,Philips Tablet 344,Beauty,Philips,280.39
6418,Philips Laptop 644,Home & Kitchen,Philips,1362.84
6419,Philips Football 284,Toys,Philips,1076.32
6420,Adidas Shampoo 979,Toys,Adidas,869.33
6421,Lenovo T-shirt 631,Home & Kitchen,Lenovo,284.94
6422,Philips Camera 238,Electronics,Philips,1081.02
6423,Apple Watch 349,Grocery,Apple,1073.41
6424,Nike Chocolate 163,Fashion,Nike,353.96
6425,Apple Headphones 482,Fashion,Apple,278.81
6426,Samsung Toy Car 448,Books,Samsung,1050.9
6427,LG Chocolate 734,Health,LG,955.53
6428,Puma Book 647,Toys,Puma,373.45
6429,Dell Tablet 942,Books,Dell,1284.0
6430,Apple Headphones 757,Fashion,Apple,1046.59
6431,Philips Supplements 440,Health,Philips,418.83
6432,LG Football 959,Health,LG,1046.0
6433,Dell Football 923,Fashion,Dell,666.07
6434,Apple Laptop 952,Home & Kitchen,Apple,546.94
6435,Nike Mixer 101,Home & Kitchen,Nike,15.62
6436,Panasonic Camera 555,Automotive,Panasonic,1081.01
6437,Canon TV 515,Health,Canon,699.54
6438,Panasonic Headphones 611,Home & Kitchen,Panasonic,544.23
6439,Panasonic Tablet 437,Home & Kitchen,Panasonic,863.29
6440,Canon Headphones 192,Sports,Canon,1321.67
6441,Panasonic Football 709,Sports,Panasonic,1468.07
6442,Dell Sneakers 245,Health,Dell,842.58
6443,Dell Mixer 163,Sports,Dell,455.1
6444,LG Tablet 807,Sports,LG,777.2
6445,Apple T-shirt 390,Automotive,Apple,478.16
6446,HP Toy Car 794,Beauty,HP,1237.77
6447,Apple T-shirt 224,Home & Kitchen,Apple,288.79
6448,Panasonic Perfume 418,Electronics,Panasonic,132.17
6449,LG Camera 933,Books,LG,926.97
6450,HP Shampoo 999,Toys,HP,1035.88
6451,Philips Watch 799,Home & Kitchen,Philips,1262.52
6452,Sony Supplements 201,Books,Sony,896.36
6453,Lenovo Tablet 779,Toys,Lenovo,1225.63
6454,Nike T-shirt 821,Electronics,Nike,1323.37
6455,Philips Mixer 906,Home & Kitchen,Philips,241.05
6456,Apple T-shirt 379,Beauty,Apple,16.29
6457,Sony TV 173,Fashion,Sony,1489.91
6458,Apple Mixer 269,Fashion,Apple,1336.63
6459,Sony Headphones 593,Books,Sony,932.91
6460,Apple Smartphone 459,Books,Apple,370.04
6461,Adidas Headphones 629,Sports,Adidas,529.2
6462,Samsung TV 277,Health,Samsung,317.19
6463,Canon Backpack 862,Automotive,Canon,885.14
6464,Panasonic Camera 441,Grocery,Panasonic,47.63
6465,Samsung Football 553,Health,Samsung,392.33
6466,Adidas Sneakers 234,Grocery,Adidas,538.2
6467,Samsung Camera 579,Sports,Samsung,1063.8
6468,Philips Shampoo 697,Books,Philips,46.36
6469,HP Tablet 492,Electronics,HP,485.93
6470,Nike Shampoo 713,Grocery,Nike,468.23
6471,Puma Chocolate 971,Automotive,Puma,364.92
6472,Philips Shampoo 694,Beauty,Philips,411.02
6473,Canon Mixer 259,Automotive,Canon,1285.24
6474,Sony T-shirt 978,Books,Sony,1271.17
6475,Adidas Shampoo 952,Health,Adidas,1246.07
6476,HP Perfume 843,Home & Kitchen,HP,1249.12
6477,Asus Toy Car 732,Books,Asus,960.45
6478,Philips TV 787,Automotive,Philips,74.64
6479,Puma Watch 917,Health,Puma,1360.1
6480,Philips Headphones 686,Toys,Philips,1258.84
6481,Apple Backpack 312,Electronics,Apple,1214.16
6482,HP Supplements 531,Home & Kitchen,HP,384.73
6483,Nike Camera 250,Home & Kitchen,Nike,495.8
6484,Puma Camera 163,Home & Kitchen,Puma,221.63
6485,Lenovo Camera 575,Grocery,Lenovo,776.33
6486,Sony Smartphone 280,Fashion,Sony,1438.01
6487,HP Toy Car 481,Automotive,HP,272.29
6488,HP Watch 390,Beauty,HP,660.78
6489,Adidas Smartphone 735,Electronics,Adidas,1345.2
6490,Lenovo TV 599,Home & Kitchen,Lenovo,588.14
6491,Panasonic Toy Car 532,Grocery,Panasonic,684.72
6492,HP Tablet 635,Health,HP,1456.06
6493,Dell Sneakers 592,Grocery,Dell,196.38
6494,Asus TV 238,Beauty,Asus,1067.5
6495,Apple Shampoo 972,Automotive,Apple,345.78
6496,LG Football 302,Books,LG,1294.74
6497,Adidas Backpack 167,Electronics,Adidas,237.46
6498,Adidas Perfume 931,Toys,Adidas,290.56
6499,LG Smartphone 671,Grocery,LG,1172.85
6500,Philips Chocolate 904,Automotive,Philips,1145.59
6501,Adidas Shampoo 337,Sports,Adidas,814.1
6502,Samsung Supplements 585,Books,Samsung,1281.38
6503,Canon Supplements 347,Automotive,Canon,843.3
6504,Nike Chocolate 508,Health,Nike,522.05
6505,Apple Tablet 923,Toys,Apple,1043.49
6506,HP Headphones 462,Fashion,HP,642.96
6507,Canon Sneakers 748,Automotive,Canon,1191.86
6508,Canon Supplements 985,Grocery,Canon,157.48
6509,Puma Backpack 161,Sports,Puma,29.37
6510,Dell Camera 805,Sports,Dell,1203.37
6511,Nike Football 875,Beauty,Nike,663.51
6512,Nike Supplements 110,Home & Kitchen,Nike,371.05
6513,Philips Shampoo 319,Home & Kitchen,Philips,844.37
6514,Apple Camera 627,Grocery,Apple,529.55
6515,Sony T-shirt 797,Grocery,Sony,187.11
6516,Panasonic Book 445,Grocery,Panasonic,1453.73
6517,Lenovo T-shirt 485,Books,Lenovo,737.1
6518,Asus Mixer 655,Automotive,Asus,495.5
6519,Dell Backpack 317,Fashion,Dell,76.08
6520,HP Headphones 475,Health,HP,1488.39
6521,Apple Camera 379,Books,Apple,1211.3
6522,Asus TV 755,Toys,Asus,18.84
6523,Apple Perfume 520,Grocery,Apple,37.85
6524,Panasonic Backpack 459,Electronics,Panasonic,1092.17
6525,LG Sneakers 905,Home & Kitchen,LG,220.43
6526,Puma Perfume 465,Beauty,Puma,1258.35
6527,Samsung Laptop 346,Toys,Samsung,880.86
6528,Lenovo Backpack 290,Electronics,Lenovo,79.74
6529,Nike Watch 119,Automotive,Nike,926.24
6530,Apple Backpack 777,Grocery,Apple,939.66
6531,Puma Sneakers 558,Sports,Puma,793.38
6532,Samsung Football 292,Fashion,Samsung,1365.02
6533,Sony Smartphone 203,Health,Sony,1295.14
6534,Adidas Watch 347,Electronics,Adidas,1467.72
6535,Sony Backpack 664,Fashion,Sony,321.77
6536,Samsung Smartphone 808,Books,Samsung,907.02
6537,Samsung TV 606,Home & Kitchen,Samsung,1136.91
6538,Philips Laptop 189,Books,Philips,1209.59
6539,Samsung Football 571,Health,Samsung,859.37
6540,LG Toy Car 253,Beauty,LG,670.86
6541,Apple Shampoo 282,Electronics,Apple,911.09
6542,Canon Watch 617,Health,Canon,300.18
6543,HP Headphones 510,Beauty,HP,209.06
6544,Dell TV 937,Sports,Dell,721.2
6545,Sony Headphones 344,Sports,Sony,264.66
6546,Dell Shampoo 289,Sports,Dell,964.14
6547,Samsung Football 256,Sports,Samsung,1474.71
6548,Philips Shampoo 822,Books,Philips,485.44
6549,Lenovo Tablet 659,Fashion,Lenovo,1051.03
6550,Puma T-shirt 192,Automotive,Puma,730.53
6551,Adidas Toy Car 966,Grocery,Adidas,892.46
6552,Nike Backpack 353,Books,Nike,1493.85
6553,Panasonic Tablet 622,Beauty,Panasonic,409.63
6554,Philips Sneakers 533,Toys,Philips,868.98
6555,Dell Supplements 899,Sports,Dell,732.18
6556,Lenovo Tablet 301,Home & Kitchen,Lenovo,565.95
6557,Canon Football 659,Electronics,Canon,1477.8
6558,Philips Perfume 584,Toys,Philips,593.32
6559,Samsung Shampoo 274,Sports,Samsung,642.48
6560,Canon Book 752,Health,Canon,1107.64
6561,Apple Smartphone 320,Automotive,Apple,1351.45
6562,Lenovo Smartphone 143,Toys,Lenovo,788.91
6563,HP Smartphone 745,Health,HP,972.58
6564,Adidas Shampoo 104,Health,Adidas,546.35
6565,Samsung Book 268,Automotive,Samsung,97.48
6566,HP Backpack 130,Health,HP,62.2
6567,Philips Chocolate 715,Beauty,Philips,1295.71
6568,Nike Headphones 485,Grocery,Nike,210.9
6569,Samsung Supplements 295,Health,Samsung,452.43
6570,Panasonic Watch 116,Health,Panasonic,440.49
6571,Adidas Book 989,Automotive,Adidas,145.05
6572,LG Toy Car 772,Toys,LG,132.26
6573,Canon Tablet 810,Books,Canon,924.96
6574,Dell Book 640,Health,Dell,513.39
6575,Puma Toy Car 957,Grocery,Puma,1048.9
6576,Asus Football 324,Beauty,Asus,501.26
6577,HP Shampoo 813,Home & Kitchen,HP,148.15
6578,Panasonic Perfume 478,Books,Panasonic,561.49
6579,Dell Smartphone 916,Home & Kitchen,Dell,239.25
6580,Nike TV 447,Health,Nike,1449.12
6581,Dell Toy Car 581,Grocery,Dell,51.66
6582,Canon T-shirt 972,Toys,Canon,1456.27
6583,Canon Watch 622,Fashion,Canon,1318.76
6584,LG Watch 135,Home & Kitchen,LG,338.55
6585,Sony Toy Car 769,Automotive,Sony,135.72
6586,Samsung Mixer 978,Electronics,Samsung,848.73
6587,Puma TV 543,Home & Kitchen,Puma,1011.74
6588,Puma Toy Car 125,Toys,Puma,505.79
6589,Nike TV 936,Health,Nike,468.58
6590,Samsung Book 617,Beauty,Samsung,531.15
6591,Apple Shampoo 516,Fashion,Apple,228.56
6592,Asus Tablet 743,Sports,Asus,531.63
6593,HP Mixer 532,Health,HP,881.01
6594,Panasonic Chocolate 947,Fashion,Panasonic,233.19
6595,Puma Headphones 858,Sports,Puma,927.19
6596,Canon Shampoo 859,Home & Kitchen,Canon,566.63
6597,Puma Mixer 262,Toys,Puma,1137.18
6598,Panasonic Chocolate 783,Sports,Panasonic,251.62
6599,Dell Sneakers 367,Books,Dell,1096.1
6600,Philips Backpack 795,Sports,Philips,1452.74
6601,Canon Shampoo 821,Electronics,Canon,91.04
6602,Asus T-shirt 345,Automotive,Asus,637.12
6603,Nike Chocolate 271,Beauty,Nike,21.54
6604,Sony TV 555,Health,Sony,257.81
6605,Sony Tablet 216,Sports,Sony,1443.28
6606,Sony T-shirt 508,Sports,Sony,394.02
6607,LG Watch 778,Sports,LG,432.5
6608,Samsung Laptop 639,Grocery,Samsung,523.06
6609,Asus Perfume 473,Electronics,Asus,803.79
6610,Apple Tablet 209,Sports,Apple,1280.95
6611,Philips Book 119,Beauty,Philips,1244.06
6612,Panasonic Headphones 137,Automotive,Panasonic,150.78
6613,Samsung Perfume 557,Fashion,Samsung,1280.14
6614,Apple Chocolate 982,Sports,Apple,611.89
6615,Apple Supplements 787,Home & Kitchen,Apple,1406.69
6616,Nike Perfume 645,Grocery,Nike,208.91
6617,Canon Backpack 101,Health,Canon,929.16
6618,Panasonic Toy Car 999,Home & Kitchen,Panasonic,764.24
6619,HP TV 110,Health,HP,878.35
6620,Lenovo Watch 721,Electronics,Lenovo,355.11
6621,HP Chocolate 249,Automotive,HP,363.05
6622,Asus Watch 808,Beauty,Asus,885.11
6623,Lenovo Mixer 665,Toys,Lenovo,819.49
6624,Puma Football 529,Electronics,Puma,176.32
6625,HP Laptop 721,Books,HP,945.94
6626,Adidas Tablet 706,Grocery,Adidas,290.03
6627,Asus Perfume 516,Sports,Asus,586.58
6628,Asus Camera 300,Fashion,Asus,516.73
6629,Panasonic T-shirt 111,Grocery,Panasonic,370.79
6630,Nike Toy Car 144,Grocery,Nike,1258.49
6631,Canon Book 946,Fashion,Canon,1350.79
6632,Puma Chocolate 338,Toys,Puma,259.31
6633,Dell Football 623,Health,Dell,24.79
6634,LG Shampoo 387,Fashion,LG,1138.25
6635,Samsung Camera 135,Sports,Samsung,1327.75
6636,Lenovo Laptop 993,Health,Lenovo,231.18
6637,Sony Headphones 177,Toys,Sony,1090.84
6638,LG TV 268,Toys,LG,22.7
6639,Philips Watch 264,Automotive,Philips,1007.46
6640,Lenovo Backpack 917,Toys,Lenovo,1051.76
6641,Samsung Camera 120,Grocery,Samsung,608.78
6642,Sony Sneakers 990,Automotive,Sony,613.26
6643,Lenovo Backpack 958,Books,Lenovo,1282.02
6644,Puma Headphones 266,Sports,Puma,770.43
6645,Puma Mixer 176,Sports,Puma,156.72
6646,HP Supplements 221,Health,HP,1183.13
6647,Sony Backpack 111,Automotive,Sony,1055.0
6648,HP Perfume 486,Beauty,HP,311.94
6649,Canon T-shirt 945,Automotive,Canon,793.06
6650,Adidas Tablet 857,Grocery,Adidas,48.73
6651,Sony Tablet 359,Sports,Sony,277.36
6652,LG T-shirt 950,Books,LG,63.92
6653,Dell Tablet 481,Sports,Dell,1478.56
6654,Apple Toy Car 752,Books,Apple,333.0
6655,Lenovo Football 577,Toys,Lenovo,854.22
6656,Sony Headphones 391,Electronics,Sony,320.24
6657,Lenovo Perfume 973,Beauty,Lenovo,385.21
6658,HP Toy Car 378,Health,HP,508.81
6659,HP Chocolate 717,Sports,HP,971.55
6660,HP Perfume 156,Electronics,HP,565.82
6661,Adidas Book 757,Books,Adidas,185.26
6662,Philips Supplements 252,Automotive,Philips,1246.59
6663,Lenovo TV 922,Toys,Lenovo,450.03
6664,HP TV 664,Home & Kitchen,HP,138.08
6665,Apple Toy Car 665,Toys,Apple,1286.56
6666,Canon Watch 790,Health,Canon,722.16
6667,Sony Football 691,Home & Kitchen,Sony,1269.34
6668,Panasonic Watch 575,Electronics,Panasonic,600.78
6669,Sony Perfume 848,Grocery,Sony,442.13
6670,Sony Chocolate 860,Sports,Sony,1272.96
6671,Lenovo Book 924,Automotive,Lenovo,1346.32
6672,Lenovo Supplements 650,Books,Lenovo,1165.58
6673,Samsung Toy Car 580,Toys,Samsung,376.97
6674,Canon Laptop 770,Grocery,Canon,200.15
6675,Philips Headphones 487,Health,Philips,762.16
6676,HP Camera 431,Health,HP,329.8
6677,Samsung Football 582,Electronics,Samsung,964.84
6678,HP Shampoo 840,Sports,HP,459.89
6679,Dell TV 833,Grocery,Dell,85.64
6680,Samsung T-shirt 937,Books,Samsung,379.41
6681,Asus Camera 337,Books,Asus,802.33
6682,HP Camera 326,Automotive,HP,349.78
6683,Panasonic TV 351,Health,Panasonic,662.91
6684,Canon Sneakers 832,Electronics,Canon,1334.12
6685,Sony Backpack 242,Automotive,Sony,783.12
6686,Philips Chocolate 855,Books,Philips,1178.94
6687,Philips Smartphone 461,Fashion,Philips,375.71
6688,Lenovo Headphones 859,Toys,Lenovo,373.71
6689,Lenovo Laptop 818,Electronics,Lenovo,956.4
6690,Sony Mixer 530,Sports,Sony,842.75
6691,HP Chocolate 606,Toys,HP,1499.81
6692,Nike Sneakers 758,Beauty,Nike,470.81
6693,Dell Football 229,Sports,Dell,220.51
6694,HP Backpack 926,Toys,HP,375.62
6695,Nike Chocolate 690,Books,Nike,901.77
6696,Philips Book 159,Home & Kitchen,Philips,1197.79
6697,Sony Perfume 351,Beauty,Sony,1183.71
6698,Dell Smartphone 299,Grocery,Dell,443.78
6699,Lenovo Laptop 347,Sports,Lenovo,1446.6
6700,Adidas Book 886,Automotive,Adidas,880.73
6701,HP T-shirt 761,Fashion,HP,770.05
6702,Canon Mixer 202,Automotive,Canon,255.26
6703,Lenovo Perfume 250,Health,Lenovo,1198.42
6704,Panasonic Headphones 631,Automotive,Panasonic,92.27
6705,Asus Watch 948,Automotive,Asus,1262.61
6706,Adidas Mixer 505,Toys,Adidas,305.62
6707,Philips Laptop 359,Sports,Philips,292.25
6708,Nike Sneakers 577,Home & Kitchen,Nike,965.36
6709,HP Shampoo 418,Sports,HP,1312.4
6710,HP Chocolate 773,Grocery,HP,1194.67
6711,HP Supplements 833,Automotive,HP,1457.24
6712,Apple Watch 502,Books,Apple,719.3
6713,Canon Mixer 250,Fashion,Canon,189.75
6714,LG Camera 367,Health,LG,909.1
6715,Samsung Backpack 989,Toys,Samsung,1454.52
6716,LG Tablet 653,Sports,LG,1333.57
6717,LG TV 120,Toys,LG,1228.3
6718,Sony T-shirt 421,Sports,Sony,119.09
6719,Adidas Supplements 150,Fashion,Adidas,50.47
6720,Philips Watch 990,Toys,Philips,10.0
6721,Asus Camera 724,Home & Kitchen,Asus,1328.64
6722,Samsung Watch 607,Sports,Samsung,485.19
6723,LG Mixer 719,Home & Kitchen,LG,582.8
6724,LG Book 741,Automotive,LG,817.13
6725,Nike Mixer 297,Home & Kitchen,Nike,1204.0
6726,Dell Perfume 650,Home & Kitchen,Dell,945.45
6727,Samsung Shampoo 865,Electronics,Samsung,243.65
6728,Lenovo Watch 646,Automotive,Lenovo,1020.09
6729,Philips TV 830,Automotive,Philips,860.74
6730,Adidas T-shirt 488,Books,Adidas,941.26
6731,Lenovo Watch 193,Books,Lenovo,867.39
6732,Adidas Camera 797,Home & Kitchen,Adidas,193.18
6733,Adidas Football 884,Automotive,Adidas,1199.0
6734,Adidas Headphones 477,Books,Adidas,510.15
6735,Canon T-shirt 413,Health,Canon,1021.87
6736,Lenovo T-shirt 287,Toys,Lenovo,255.13
6737,Dell Tablet 668,Electronics,Dell,1207.2
6738,Panasonic Supplements 752,Beauty,Panasonic,46.81
6739,Nike Smartphone 894,Health,Nike,840.34
6740,Puma Watch 873,Electronics,Puma,1157.63
6741,Dell T-shirt 439,Beauty,Dell,530.22
6742,Apple Tablet 827,Health,Apple,1244.8
6743,Philips Sneakers 531,Beauty,Philips,367.45
6744,Sony Shampoo 759,Beauty,Sony,1461.04
6745,Sony Sneakers 934,Sports,Sony,1038.84
6746,Nike Headphones 714,Sports,Nike,933.89
6747,Asus Book 969,Beauty,Asus,1085.87
6748,Nike Book 250,Home & Kitchen,Nike,1345.3
6749,Apple Camera 647,Home & Kitchen,Apple,443.69
6750,Puma Shampoo 789,Electronics,Puma,375.06
6751,Panasonic Mixer 308,Beauty,Panasonic,60.64
6752,Canon Chocolate 179,Toys,Canon,1257.76
6753,Lenovo Football 325,Books,Lenovo,13.26
6754,Adidas Sneakers 647,Books,Adidas,718.56
6755,Nike Supplements 913,Beauty,Nike,824.81
6756,Asus Chocolate 983,Beauty,Asus,753.08
6757,Samsung Watch 150,Grocery,Samsung,1388.17
6758,Apple Toy Car 167,Fashion,Apple,1063.29
6759,Philips Backpack 330,Sports,Philips,914.62
6760,Philips Backpack 123,Books,Philips,558.28
6761,Asus Football 229,Grocery,Asus,677.81
6762,Nike Perfume 388,Automotive,Nike,819.42
6763,Adidas Supplements 472,Electronics,Adidas,345.8
6764,HP Perfume 995,Health,HP,955.7
6765,Sony Perfume 456,Fashion,Sony,312.54
6766,Asus Camera 756,Fashion,Asus,41.64
6767,Panasonic TV 866,Electronics,Panasonic,1047.18
6768,Lenovo Smartphone 837,Sports,Lenovo,929.87
6769,Sony Supplements 843,Beauty,Sony,94.43
6770,Apple Headphones 716,Fashion,Apple,55.49
6771,HP Tablet 907,Toys,HP,817.68
6772,Samsung Backpack 809,Toys,Samsung,1423.06
6773,Canon Laptop 987,Automotive,Canon,316.36
6774,Sony Supplements 824,Toys,Sony,847.57
6775,Lenovo Smartphone 174,Beauty,Lenovo,318.01
6776,Panasonic TV 407,Grocery,Panasonic,1128.63
6777,Dell Camera 124,Grocery,Dell,1475.56
6778,Canon Book 583,Fashion,Canon,1117.33
6779,Apple Toy Car 464,Beauty,Apple,1222.19
6780,Lenovo Football 851,Electronics,Lenovo,690.55
6781,LG TV 143,Electronics,LG,1212.88
6782,HP Watch 307,Electronics,HP,1432.39
6783,Apple Perfume 315,Automotive,Apple,580.57
6784,Lenovo Smartphone 950,Grocery,Lenovo,529.9
6785,Panasonic Tablet 512,Sports,Panasonic,988.98
6786,Puma Mixer 409,Toys,Puma,945.1
6787,HP Book 988,Toys,HP,917.41
6788,Sony Headphones 311,Toys,Sony,1028.07
6789,Asus Toy Car 434,Grocery,Asus,616.93
6790,Canon Tablet 828,Automotive,Canon,1298.97
6791,Puma Headphones 988,Automotive,Puma,907.86
6792,Sony Perfume 189,Fashion,Sony,596.45
6793,LG Headphones 264,Beauty,LG,489.11
6794,Canon T-shirt 160,Automotive,Canon,224.21
6795,Panasonic Laptop 812,Fashion,Panasonic,425.82
6796,Asus Tablet 518,Automotive,Asus,306.52
6797,Lenovo Watch 612,Automotive,Lenovo,793.15
6798,Panasonic Toy Car 703,Home & Kitchen,Panasonic,1313.0
6799,Philips Toy Car 340,Toys,Philips,641.1
6800,Lenovo Shampoo 812,Fashion,Lenovo,686.37
6801,Adidas Chocolate 348,Electronics,Adidas,642.72
6802,Canon Chocolate 716,Toys,Canon,1495.05
6803,Sony Book 800,Automotive,Sony,1388.38
6804,Lenovo Perfume 818,Health,Lenovo,867.73
6805,Puma Perfume 518,Sports,Puma,595.56
6806,Nike Mixer 422,Sports,Nike,1350.61
6807,Adidas Backpack 412,Grocery,Adidas,218.97
6808,Samsung Mixer 171,Beauty,Samsung,517.66
6809,HP Book 291,Health,HP,1335.88
6810,Nike Chocolate 498,Sports,Nike,886.89
6811,Lenovo Tablet 355,Automotive,Lenovo,946.7
6812,Samsung Mixer 669,Toys,Samsung,501.73
6813,Canon T-shirt 395,Electronics,Canon,908.07
6814,Lenovo Football 690,Books,Lenovo,1260.61
6815,Dell Chocolate 546,Fashion,Dell,1287.04
6816,Nike Shampoo 300,Electronics,Nike,644.44
6817,Lenovo Book 531,Toys,Lenovo,272.73
6818,Panasonic Backpack 346,Grocery,Panasonic,592.75
6819,Philips Supplements 423,Sports,Philips,904.94
6820,Sony Supplements 118,Toys,Sony,463.89
6821,Lenovo Camera 313,Toys,Lenovo,1428.99
6822,HP Laptop 154,Grocery,HP,1394.4
6823,Lenovo Backpack 102,Home & Kitchen,Lenovo,335.04
6824,Sony Toy Car 771,Beauty,Sony,418.44
6825,Dell Mixer 669,Electronics,Dell,613.08
6826,HP Mixer 890,Beauty,HP,823.07
6827,Nike Shampoo 884,Books,Nike,697.81
6828,Nike Laptop 715,Grocery,Nike,380.79
6829,Sony Perfume 128,Books,Sony,188.01
6830,HP Backpack 869,Sports,HP,89.43
6831,Puma T-shirt 713,Beauty,Puma,833.0
6832,Lenovo Football 444,Home & Kitchen,Lenovo,522.82
6833,HP T-shirt 652,Electronics,HP,402.15
6834,Philips Chocolate 638,Toys,Philips,734.52
6835,Panasonic Perfume 216,Toys,Panasonic,110.08
6836,Lenovo T-shirt 565,Automotive,Lenovo,1013.02
6837,Asus Watch 416,Grocery,Asus,939.46
6838,Canon Smartphone 336,Fashion,Canon,351.04
6839,HP Laptop 924,Home & Kitchen,HP,586.37
6840,Apple Laptop 698,Home & Kitchen,Apple,1323.84
6841,Adidas Laptop 285,Home & Kitchen,Adidas,1496.9
6842,Canon Perfume 891,Fashion,Canon,79.95
6843,HP Book 475,Books,HP,1246.0
6844,HP Mixer 884,Books,HP,652.31
6845,Adidas Camera 756,Beauty,Adidas,1014.54
6846,Samsung Toy Car 915,Home & Kitchen,Samsung,1479.73
6847,LG Watch 362,Books,LG,295.11
6848,Panasonic Headphones 786,Sports,Panasonic,110.69
6849,Nike Toy Car 294,Electronics,Nike,516.03
6850,Puma Chocolate 968,Toys,Puma,260.22
6851,HP Sneakers 328,Beauty,HP,134.42
6852,Adidas Mixer 582,Health,Adidas,289.56
6853,Panasonic Headphones 415,Beauty,Panasonic,850.96
6854,Sony Headphones 742,Sports,Sony,1247.82
6855,Philips TV 744,Beauty,Philips,281.8
6856,Apple Laptop 862,Home & Kitchen,Apple,1192.58
6857,Nike Laptop 695,Grocery,Nike,1452.82
6858,Panasonic Perfume 454,Grocery,Panasonic,1088.5
6859,Adidas Football 705,Grocery,Adidas,735.82
6860,Adidas Tablet 254,Electronics,Adidas,224.68
